Series_reference,Period
BDCQ.SEA1FA,2021.09
BDCQ.SEA1FA,2021.12
BDCQ.SEA1FA,2022.03
BDCQ.SEA1FA,2022.06
BDCQ.SEA1FA,2022.09
BDCQ.SEA1FA,2022.12
BDCQ.SEA1FA,2023.03
BDCQ.SEA1FA,2023.06
BDCQ.SEA1FS,2011.06
BDCQ.SEA1FS,2011.09
BDCQ.SEA1FS,2011.12
BDCQ.SEA1FS,2012.03
BDCQ.SEA1FS,2012.06
BDCQ.SEA1FS,2012.09
BDCQ.SEA1FS,2012.12
BDCQ.SEA1FS,2013.03
BDCQ.SEA1FS,2013.06
BDCQ.SEA1FS,2013.09
BDCQ.SEA1FS,2013.12
BDCQ.SEA1FS,2014.03
BDCQ.SEA1FS,2014.06
BDCQ.SEA1FS,2014.09
BDCQ.SEA1FS,2014.12
BDCQ.SEA1FS,2015.03
BDCQ.SEA1FS,2015.06
BDCQ.SEA1FS,2015.09
BDCQ.SEA1FS,2015.12
BDCQ.SEA1FS,2016.03
BDCQ.SEA1FS,2016.06
BDCQ.SEA1FS,2016.09
BDCQ.SEA1FS,2016.12
BDCQ.SEA1FS,2017.03
BDCQ.SEA1FS,2017.06
BDCQ.SEA1FS,2017.09
BDCQ.SEA1FS,2017.12
BDCQ.SEA1FS,2018.03
BDCQ.SEA1FS,2018.06
BDCQ.SEA1FS,2018.09
BDCQ.SEA1FS,2018.12
BDCQ.SEA1FS,2019.03
BDCQ.SEA1FS,2019.06
BDCQ.SEA1FS,2019.09
BDCQ.SEA1FS,2019.12
BDCQ.SEA1FS,2020.03
BDCQ.SEA1FS,2020.06
BDCQ.SEA1FS,2020.09
BDCQ.SEA1FS,2020.12
BDCQ.SEA1FS,2021.03
BDCQ.SEA1FS,2021.06
BDCQ.SEA1FS,2021.09
BDCQ.SEA1FS,2021.12
BDCQ.SEA1FS,2022.03
BDCQ.SEA1FS,2022.06
BDCQ.SEA1FS,2022.09
BDCQ.SEA1FS,2022.12
BDCQ.SEA1FS,2023.03
BDCQ.SEA1FS,2023.06
BDCQ.SEA1FT,2011.06
BDCQ.SEA1FT,2011.09
BDCQ.SEA1FT,2011.12
BDCQ.SEA1FT,2012.03
BDCQ.SEA1FT,2012.06
BDCQ.SEA1FT,2012.09
BDCQ.SEA1FT,2012.12
BDCQ.SEA1FT,2013.03
BDCQ.SEA1FT,2013.06
BDCQ.SEA1FT,2013.09
BDCQ.SEA1FT,2013.12
BDCQ.SEA1FT,2014.03
BDCQ.SEA1FT,2014.06
BDCQ.SEA1FT,2014.09
BDCQ.SEA1FT,2014.12
BDCQ.SEA1FT,2015.03
BDCQ.SEA1FT,2015.06
BDCQ.SEA1FT,2015.09
BDCQ.SEA1FT,2015.12
BDCQ.SEA1FT,2016.03
BDCQ.SEA1FT,2016.06
BDCQ.SEA1FT,2016.09
BDCQ.SEA1FT,2016.12
BDCQ.SEA1FT,2017.03
BDCQ.SEA1FT,2017.06
BDCQ.SEA1FT,2017.09
BDCQ.SEA1FT,2017.12
BDCQ.SEA1FT,2018.03
BDCQ.SEA1FT,2018.06
BDCQ.SEA1FT,2018.09
BDCQ.SEA1FT,2018.12
BDCQ.SEA1FT,2019.03
BDCQ.SEA1FT,2019.06
BDCQ.SEA1FT,2019.09
BDCQ.SEA1FT,2019.12
BDCQ.SEA1FT,2020.03
BDCQ.SEA1FT,2020.06
BDCQ.SEA1FT,2020.09
BDCQ.SEA1FT,2020.12
BDCQ.SEA1FT,2021.03
BDCQ.SEA1FT,2021.06
BDCQ.SEA1FT,2021.09
BDCQ.SEA1FT,2021.12
BDCQ.SEA1FT,2022.03
BDCQ.SEA1FT,2022.06
BDCQ.SEA1FT,2022.09
BDCQ.SEA1FT,2022.12
BDCQ.SEA1FT,2023.03
BDCQ.SEA1FT,2023.06
BDCQ.SEA1GA,2011.06
BDCQ.SEA1GA,2011.09
BDCQ.SEA1GA,2011.12
BDCQ.SEA1GA,2012.03
BDCQ.SEA1GA,2012.06
BDCQ.SEA1GA,2012.09
BDCQ.SEA1GA,2012.12
BDCQ.SEA1GA,2013.03
BDCQ.SEA1GA,2013.06
BDCQ.SEA1GA,2013.09
BDCQ.SEA1GA,2013.12
BDCQ.SEA1GA,2014.03
BDCQ.SEA1GA,2014.06
BDCQ.SEA1GA,2014.09
BDCQ.SEA1GA,2014.12
BDCQ.SEA1GA,2015.03
BDCQ.SEA1GA,2015.06
BDCQ.SEA1GA,2015.09
BDCQ.SEA1GA,2015.12
BDCQ.SEA1GA,2016.03
BDCQ.SEA1GA,2016.06
BDCQ.SEA1GA,2016.09
BDCQ.SEA1GA,2016.12
BDCQ.SEA1GA,2017.03
BDCQ.SEA1GA,2017.06
BDCQ.SEA1GA,2017.09
BDCQ.SEA1GA,2017.12
BDCQ.SEA1GA,2018.03
BDCQ.SEA1GA,2018.06
BDCQ.SEA1GA,2018.09
BDCQ.SEA1GA,2018.12
BDCQ.SEA1GA,2019.03
BDCQ.SEA1GA,2019.06
BDCQ.SEA1GA,2019.09
BDCQ.SEA1GA,2019.12
BDCQ.SEA1GA,2020.03
BDCQ.SEA1GA,2020.06
BDCQ.SEA1GA,2020.09
BDCQ.SEA1GA,2020.12
BDCQ.SEA1GA,2021.03
BDCQ.SEA1GA,2021.06
BDCQ.SEA1GA,2021.09
BDCQ.SEA1GA,2021.12
BDCQ.SEA1GA,2022.03
BDCQ.SEA1GA,2022.06
BDCQ.SEA1GA,2022.09
BDCQ.SEA1GA,2022.12
BDCQ.SEA1GA,2023.03
BDCQ.SEA1GA,2023.06
BDCQ.SEA1GS,2011.06
BDCQ.SEA1GS,2011.09
BDCQ.SEA1GS,2011.12
BDCQ.SEA1GS,2012.03
BDCQ.SEA1GS,2012.06
BDCQ.SEA1GS,2012.09
BDCQ.SEA1GS,2012.12
BDCQ.SEA1GS,2013.03
BDCQ.SEA1GS,2013.06
BDCQ.SEA1GS,2013.09
BDCQ.SEA1GS,2013.12
BDCQ.SEA1GS,2014.03
BDCQ.SEA1GS,2014.06
BDCQ.SEA1GS,2014.09
BDCQ.SEA1GS,2014.12
BDCQ.SEA1GS,2015.03
BDCQ.SEA1GS,2015.06
BDCQ.SEA1GS,2015.09
BDCQ.SEA1GS,2015.12
BDCQ.SEA1GS,2016.03
BDCQ.SEA1GS,2016.06
BDCQ.SEA1GS,2016.09
BDCQ.SEA1GS,2016.12
BDCQ.SEA1GS,2017.03
BDCQ.SEA1GS,2017.06
BDCQ.SEA1GS,2017.09
BDCQ.SEA1GS,2017.12
BDCQ.SEA1GS,2018.03
BDCQ.SEA1GS,2018.06
BDCQ.SEA1GS,2018.09
BDCQ.SEA1GS,2018.12
BDCQ.SEA1GS,2019.03
BDCQ.SEA1GS,2019.06
BDCQ.SEA1GS,2019.09
BDCQ.SEA1GS,2019.12
BDCQ.SEA1GS,2020.03
BDCQ.SEA1GS,2020.06
BDCQ.SEA1GS,2020.09
BDCQ.SEA1GS,2020.12
BDCQ.SEA1GS,2021.03
BDCQ.SEA1GS,2021.06
BDCQ.SEA1GS,2021.09
BDCQ.SEA1GS,2021.12
BDCQ.SEA1GS,2022.03
BDCQ.SEA1GS,2022.06
BDCQ.SEA1GS,2022.09
BDCQ.SEA1GS,2022.12
BDCQ.SEA1GS,2023.03
BDCQ.SEA1GS,2023.06
BDCQ.SEA1GT,2011.06
BDCQ.SEA1GT,2011.09
BDCQ.SEA1GT,2011.12
BDCQ.SEA1GT,2012.03
BDCQ.SEA1GT,2012.06
BDCQ.SEA1GT,2012.09
BDCQ.SEA1GT,2012.12
BDCQ.SEA1GT,2013.03
BDCQ.SEA1GT,2013.06
BDCQ.SEA1GT,2013.09
BDCQ.SEA1GT,2013.12
BDCQ.SEA1GT,2014.03
BDCQ.SEA1GT,2014.06
BDCQ.SEA1GT,2014.09
BDCQ.SEA1GT,2014.12
BDCQ.SEA1GT,2015.03
BDCQ.SEA1GT,2015.06
BDCQ.SEA1GT,2015.09
BDCQ.SEA1GT,2015.12
BDCQ.SEA1GT,2016.03
BDCQ.SEA1GT,2016.06
BDCQ.SEA1GT,2016.09
BDCQ.SEA1GT,2016.12
BDCQ.SEA1GT,2017.03
BDCQ.SEA1GT,2017.06
BDCQ.SEA1GT,2017.09
BDCQ.SEA1GT,2017.12
BDCQ.SEA1GT,2018.03
BDCQ.SEA1GT,2018.06
BDCQ.SEA1GT,2018.09
BDCQ.SEA1GT,2018.12
BDCQ.SEA1GT,2019.03
BDCQ.SEA1GT,2019.06
BDCQ.SEA1GT,2019.09
BDCQ.SEA1GT,2019.12
BDCQ.SEA1GT,2020.03
BDCQ.SEA1GT,2020.06
BDCQ.SEA1GT,2020.09
BDCQ.SEA1GT,2020.12
BDCQ.SEA1GT,2021.03
BDCQ.SEA1GT,2021.06
BDCQ.SEA1GT,2021.09
BDCQ.SEA1GT,2021.12
BDCQ.SEA1GT,2022.03
BDCQ.SEA1GT,2022.06
BDCQ.SEA1GT,2022.09
BDCQ.SEA1GT,2022.12
BDCQ.SEA1GT,2023.03
BDCQ.SEA1GT,2023.06
BDCQ.SEA1HA,2011.06
BDCQ.SEA1HA,2011.09
BDCQ.SEA1HA,2011.12
BDCQ.SEA1HA,2012.03
BDCQ.SEA1HA,2012.06
BDCQ.SEA1HA,2012.09
BDCQ.SEA1HA,2012.12
BDCQ.SEA1HA,2013.03
BDCQ.SEA1HA,2013.06
BDCQ.SEA1HA,2013.09
BDCQ.SEA1HA,2013.12
BDCQ.SEA1HA,2014.03
BDCQ.SEA1HA,2014.06
BDCQ.SEA1HA,2014.09
BDCQ.SEA1HA,2014.12
BDCQ.SEA1HA,2015.03
BDCQ.SEA1HA,2015.06
BDCQ.SEA1HA,2015.09
BDCQ.SEA1HA,2015.12
BDCQ.SEA1HA,2016.03
BDCQ.SEA1HA,2016.06
BDCQ.SEA1HA,2016.09
BDCQ.SEA1HA,2016.12
BDCQ.SEA1HA,2017.03
BDCQ.SEA1HA,2017.06
BDCQ.SEA1HA,2017.09
BDCQ.SEA1HA,2017.12
BDCQ.SEA1HA,2018.03
BDCQ.SEA1HA,2018.06
BDCQ.SEA1HA,2018.09
BDCQ.SEA1HA,2018.12
BDCQ.SEA1HA,2019.03
BDCQ.SEA1HA,2019.06
BDCQ.SEA1HA,2019.09
BDCQ.SEA1HA,2019.12
BDCQ.SEA1HA,2020.03
BDCQ.SEA1HA,2020.06
BDCQ.SEA1HA,2020.09
BDCQ.SEA1HA,2020.12
BDCQ.SEA1HA,2021.03
BDCQ.SEA1HA,2021.06
BDCQ.SEA1HA,2021.09
BDCQ.SEA1HA,2021.12
BDCQ.SEA1HA,2022.03
BDCQ.SEA1HA,2022.06
BDCQ.SEA1HA,2022.09
BDCQ.SEA1HA,2022.12
BDCQ.SEA1HA,2023.03
BDCQ.SEA1HA,2023.06
BDCQ.SEA1HS,2011.06
BDCQ.SEA1HS,2011.09
BDCQ.SEA1HS,2011.12
BDCQ.SEA1HS,2012.03
BDCQ.SEA1HS,2012.06
BDCQ.SEA1HS,2012.09
BDCQ.SEA1HS,2012.12
BDCQ.SEA1HS,2013.03
BDCQ.SEA1HS,2013.06
BDCQ.SEA1HS,2013.09
BDCQ.SEA1HS,2013.12
BDCQ.SEA1HS,2014.03
BDCQ.SEA1HS,2014.06
BDCQ.SEA1HS,2014.09
BDCQ.SEA1HS,2014.12
BDCQ.SEA1HS,2015.03
BDCQ.SEA1HS,2015.06
BDCQ.SEA1HS,2015.09
BDCQ.SEA1HS,2015.12
BDCQ.SEA1HS,2016.03
BDCQ.SEA1HS,2016.06
BDCQ.SEA1HS,2016.09
BDCQ.SEA1HS,2016.12
BDCQ.SEA1HS,2017.03
BDCQ.SEA1HS,2017.06
BDCQ.SEA1HS,2017.09
BDCQ.SEA1HS,2017.12
BDCQ.SEA1HS,2018.03
BDCQ.SEA1HS,2018.06
BDCQ.SEA1HS,2018.09
BDCQ.SEA1HS,2018.12
BDCQ.SEA1HS,2019.03
BDCQ.SEA1HS,2019.06
BDCQ.SEA1HS,2019.09
BDCQ.SEA1HS,2019.12
BDCQ.SEA1HS,2020.03
BDCQ.SEA1HS,2020.06
BDCQ.SEA1HS,2020.09
BDCQ.SEA1HS,2020.12
BDCQ.SEA1HS,2021.03
BDCQ.SEA1HS,2021.06
BDCQ.SEA1HS,2021.09
BDCQ.SEA1HS,2021.12
BDCQ.SEA1HS,2022.03
BDCQ.SEA1HS,2022.06
BDCQ.SEA1HS,2022.09
BDCQ.SEA1HS,2022.12
BDCQ.SEA1HS,2023.03
BDCQ.SEA1HS,2023.06
BDCQ.SEA1HT,2011.06
BDCQ.SEA1HT,2011.09
BDCQ.SEA1HT,2011.12
BDCQ.SEA1HT,2012.03
BDCQ.SEA1HT,2012.06
BDCQ.SEA1HT,2012.09
BDCQ.SEA1HT,2012.12
BDCQ.SEA1HT,2013.03
BDCQ.SEA1HT,2013.06
BDCQ.SEA1HT,2013.09
BDCQ.SEA1HT,2013.12
BDCQ.SEA1HT,2014.03
BDCQ.SEA1HT,2014.06
BDCQ.SEA1HT,2014.09
BDCQ.SEA1HT,2014.12
BDCQ.SEA1HT,2015.03
BDCQ.SEA1HT,2015.06
BDCQ.SEA1HT,2015.09
BDCQ.SEA1HT,2015.12
BDCQ.SEA1HT,2016.03
BDCQ.SEA1HT,2016.06
BDCQ.SEA1HT,2016.09
BDCQ.SEA1HT,2016.12
BDCQ.SEA1HT,2017.03
BDCQ.SEA1HT,2017.06
BDCQ.SEA1HT,2017.09
BDCQ.SEA1HT,2017.12
BDCQ.SEA1HT,2018.03
BDCQ.SEA1HT,2018.06
BDCQ.SEA1HT,2018.09
BDCQ.SEA1HT,2018.12
BDCQ.SEA1HT,2019.03
BDCQ.SEA1HT,2019.06
BDCQ.SEA1HT,2019.09
BDCQ.SEA1HT,2019.12
BDCQ.SEA1HT,2020.03
BDCQ.SEA1HT,2020.06
BDCQ.SEA1HT,2020.09
BDCQ.SEA1HT,2020.12
BDCQ.SEA1HT,2021.03
BDCQ.SEA1HT,2021.06
BDCQ.SEA1HT,2021.09
BDCQ.SEA1HT,2021.12
BDCQ.SEA1HT,2022.03
BDCQ.SEA1HT,2022.06
BDCQ.SEA1HT,2022.09
BDCQ.SEA1HT,2022.12
BDCQ.SEA1HT,2023.03
BDCQ.SEA1HT,2023.06
BDCQ.SEA1IA,2011.06
BDCQ.SEA1IA,2011.09
BDCQ.SEA1IA,2011.12
BDCQ.SEA1IA,2012.03
BDCQ.SEA1IA,2012.06
BDCQ.SEA1IA,2012.09
BDCQ.SEA1IA,2012.12
BDCQ.SEA1IA,2013.03
BDCQ.SEA1IA,2013.06
BDCQ.SEA1IA,2013.09
BDCQ.SEA1IA,2013.12
BDCQ.SEA1IA,2014.03
BDCQ.SEA1IA,2014.06
BDCQ.SEA1IA,2014.09
BDCQ.SEA1IA,2014.12
BDCQ.SEA1IA,2015.03
BDCQ.SEA1IA,2015.06
BDCQ.SEA1IA,2015.09
BDCQ.SEA1IA,2015.12
BDCQ.SEA1IA,2016.03
BDCQ.SEA1IA,2016.06
BDCQ.SEA1IA,2016.09
BDCQ.SEA1IA,2016.12
BDCQ.SEA1IA,2017.03
BDCQ.SEA1IA,2017.06
BDCQ.SEA1IA,2017.09
BDCQ.SEA1IA,2017.12
BDCQ.SEA1IA,2018.03
BDCQ.SEA1IA,2018.06
BDCQ.SEA1IA,2018.09
BDCQ.SEA1IA,2018.12
BDCQ.SEA1IA,2019.03
BDCQ.SEA1IA,2019.06
BDCQ.SEA1IA,2019.09
BDCQ.SEA1IA,2019.12
BDCQ.SEA1IA,2020.03
BDCQ.SEA1IA,2020.06
BDCQ.SEA1IA,2020.09
BDCQ.SEA1IA,2020.12
BDCQ.SEA1IA,2021.03
BDCQ.SEA1IA,2021.06
BDCQ.SEA1IA,2021.09
BDCQ.SEA1IA,2021.12
BDCQ.SEA1IA,2022.03
BDCQ.SEA1IA,2022.06
BDCQ.SEA1IA,2022.09
BDCQ.SEA1IA,2022.12
BDCQ.SEA1IA,2023.03
BDCQ.SEA1IA,2023.06
BDCQ.SEA1IS,2011.06
BDCQ.SEA1IS,2011.09
BDCQ.SEA1IS,2011.12
BDCQ.SEA1IS,2012.03
BDCQ.SEA1IS,2012.06
BDCQ.SEA1IS,2012.09
BDCQ.SEA1IS,2012.12
BDCQ.SEA1IS,2013.03
BDCQ.SEA1IS,2013.06
BDCQ.SEA1IS,2013.09
BDCQ.SEA1IS,2013.12
BDCQ.SEA1IS,2014.03
BDCQ.SEA1IS,2014.06
BDCQ.SEA1IS,2014.09
BDCQ.SEA1IS,2014.12
BDCQ.SEA1IS,2015.03
BDCQ.SEA1IS,2015.06
BDCQ.SEA1IS,2015.09
BDCQ.SEA1IS,2015.12
BDCQ.SEA1IS,2016.03
BDCQ.SEA1IS,2016.06
BDCQ.SEA1IS,2016.09
BDCQ.SEA1IS,2016.12
BDCQ.SEA1IS,2017.03
BDCQ.SEA1IS,2017.06
BDCQ.SEA1IS,2017.09
BDCQ.SEA1IS,2017.12
BDCQ.SEA1IS,2018.03
BDCQ.SEA1IS,2018.06
BDCQ.SEA1IS,2018.09
BDCQ.SEA1IS,2018.12
BDCQ.SEA1IS,2019.03
BDCQ.SEA1IS,2019.06
BDCQ.SEA1IS,2019.09
BDCQ.SEA1IS,2019.12
BDCQ.SEA1IS,2020.03
BDCQ.SEA1IS,2020.06
BDCQ.SEA1IS,2020.09
BDCQ.SEA1IS,2020.12
BDCQ.SEA1IS,2021.03
BDCQ.SEA1IS,2021.06
BDCQ.SEA1IS,2021.09
BDCQ.SEA1IS,2021.12
BDCQ.SEA1IS,2022.03
BDCQ.SEA1IS,2022.06
BDCQ.SEA1IS,2022.09
BDCQ.SEA1IS,2022.12
BDCQ.SEA1IS,2023.03
BDCQ.SEA1IS,2023.06
BDCQ.SEA1IT,2011.06
BDCQ.SEA1IT,2011.09
BDCQ.SEA1IT,2011.12
BDCQ.SEA1IT,2012.03
BDCQ.SEA1IT,2012.06
BDCQ.SEA1IT,2012.09
BDCQ.SEA1IT,2012.12
BDCQ.SEA1IT,2013.03
BDCQ.SEA1IT,2013.06
BDCQ.SEA1IT,2013.09
BDCQ.SEA1IT,2013.12
BDCQ.SEA1IT,2014.03
BDCQ.SEA1IT,2014.06
BDCQ.SEA1IT,2014.09
BDCQ.SEA1IT,2014.12
BDCQ.SEA1IT,2015.03
BDCQ.SEA1IT,2015.06
BDCQ.SEA1IT,2015.09
BDCQ.SEA1IT,2015.12
BDCQ.SEA1IT,2016.03
BDCQ.SEA1IT,2016.06
BDCQ.SEA1IT,2016.09
BDCQ.SEA1IT,2016.12
BDCQ.SEA1IT,2017.03
BDCQ.SEA1IT,2017.06
BDCQ.SEA1IT,2017.09
BDCQ.SEA1IT,2017.12
BDCQ.SEA1IT,2018.03
BDCQ.SEA1IT,2018.06
BDCQ.SEA1IT,2018.09
BDCQ.SEA1IT,2018.12
BDCQ.SEA1IT,2019.03
BDCQ.SEA1IT,2019.06
BDCQ.SEA1IT,2019.09
BDCQ.SEA1IT,2019.12
BDCQ.SEA1IT,2020.03
BDCQ.SEA1IT,2020.06
BDCQ.SEA1IT,2020.09
BDCQ.SEA1IT,2020.12
BDCQ.SEA1IT,2021.03
BDCQ.SEA1IT,2021.06
BDCQ.SEA1IT,2021.09
BDCQ.SEA1IT,2021.12
BDCQ.SEA1IT,2022.03
BDCQ.SEA1IT,2022.06
BDCQ.SEA1IT,2022.09
BDCQ.SEA1IT,2022.12
BDCQ.SEA1IT,2023.03
BDCQ.SEA1IT,2023.06
BDCQ.SEA1JA,2011.06
BDCQ.SEA1JA,2011.09
BDCQ.SEA1JA,2011.12
BDCQ.SEA1JA,2012.03
BDCQ.SEA1JA,2012.06
BDCQ.SEA1JA,2012.09
BDCQ.SEA1JA,2012.12
BDCQ.SEA1JA,2013.03
BDCQ.SEA1JA,2013.06
BDCQ.SEA1JA,2013.09
BDCQ.SEA1JA,2013.12
BDCQ.SEA1JA,2014.03
BDCQ.SEA1JA,2014.06
BDCQ.SEA1JA,2014.09
BDCQ.SEA1JA,2014.12
BDCQ.SEA1JA,2015.03
BDCQ.SEA1JA,2015.06
BDCQ.SEA1JA,2015.09
BDCQ.SEA1JA,2015.12
BDCQ.SEA1JA,2016.03
BDCQ.SEA1JA,2016.06
BDCQ.SEA1JA,2016.09
BDCQ.SEA1JA,2016.12
BDCQ.SEA1JA,2017.03
BDCQ.SEA1JA,2017.06
BDCQ.SEA1JA,2017.09
BDCQ.SEA1JA,2017.12
BDCQ.SEA1JA,2018.03
BDCQ.SEA1JA,2018.06
BDCQ.SEA1JA,2018.09
BDCQ.SEA1JA,2018.12
BDCQ.SEA1JA,2019.03
BDCQ.SEA1JA,2019.06
BDCQ.SEA1JA,2019.09
BDCQ.SEA1JA,2019.12
BDCQ.SEA1JA,2020.03
BDCQ.SEA1JA,2020.06
BDCQ.SEA1JA,2020.09
BDCQ.SEA1JA,2020.12
BDCQ.SEA1JA,2021.03
BDCQ.SEA1JA,2021.06
BDCQ.SEA1JA,2021.09
BDCQ.SEA1JA,2021.12
BDCQ.SEA1JA,2022.03
BDCQ.SEA1JA,2022.06
BDCQ.SEA1JA,2022.09
BDCQ.SEA1JA,2022.12
BDCQ.SEA1JA,2023.03
BDCQ.SEA1JA,2023.06
BDCQ.SEA1JS,2011.06
BDCQ.SEA1JS,2011.09
BDCQ.SEA1JS,2011.12
BDCQ.SEA1JS,2012.03
BDCQ.SEA1JS,2012.06
BDCQ.SEA1JS,2012.09
BDCQ.SEA1JS,2012.12
BDCQ.SEA1JS,2013.03
BDCQ.SEA1JS,2013.06
BDCQ.SEA1JS,2013.09
BDCQ.SEA1JS,2013.12
BDCQ.SEA1JS,2014.03
BDCQ.SEA1JS,2014.06
BDCQ.SEA1JS,2014.09
BDCQ.SEA1JS,2014.12
BDCQ.SEA1JS,2015.03
BDCQ.SEA1JS,2015.06
BDCQ.SEA1JS,2015.09
BDCQ.SEA1JS,2015.12
BDCQ.SEA1JS,2016.03
BDCQ.SEA1JS,2016.06
BDCQ.SEA1JS,2016.09
BDCQ.SEA1JS,2016.12
BDCQ.SEA1JS,2017.03
BDCQ.SEA1JS,2017.06
BDCQ.SEA1JS,2017.09
BDCQ.SEA1JS,2017.12
BDCQ.SEA1JS,2018.03
BDCQ.SEA1JS,2018.06
BDCQ.SEA1JS,2018.09
BDCQ.SEA1JS,2018.12
BDCQ.SEA1JS,2019.03
BDCQ.SEA1JS,2019.06
BDCQ.SEA1JS,2019.09
BDCQ.SEA1JS,2019.12
BDCQ.SEA1JS,2020.03
BDCQ.SEA1JS,2020.06
BDCQ.SEA1JS,2020.09
BDCQ.SEA1JS,2020.12
BDCQ.SEA1JS,2021.03
BDCQ.SEA1JS,2021.06
BDCQ.SEA1JS,2021.09
BDCQ.SEA1JS,2021.12
BDCQ.SEA1JS,2022.03
BDCQ.SEA1JS,2022.06
BDCQ.SEA1JS,2022.09
BDCQ.SEA1JS,2022.12
BDCQ.SEA1JS,2023.03
BDCQ.SEA1JS,2023.06
BDCQ.SEA1JT,2011.06
BDCQ.SEA1JT,2011.09
BDCQ.SEA1JT,2011.12
BDCQ.SEA1JT,2012.03
BDCQ.SEA1JT,2012.06
BDCQ.SEA1JT,2012.09
BDCQ.SEA1JT,2012.12
BDCQ.SEA1JT,2013.03
BDCQ.SEA1JT,2013.06
BDCQ.SEA1JT,2013.09
BDCQ.SEA1JT,2013.12
BDCQ.SEA1JT,2014.03
BDCQ.SEA1JT,2014.06
BDCQ.SEA1JT,2014.09
BDCQ.SEA1JT,2014.12
BDCQ.SEA1JT,2015.03
BDCQ.SEA1JT,2015.06
BDCQ.SEA1JT,2015.09
BDCQ.SEA1JT,2015.12
BDCQ.SEA1JT,2016.03
BDCQ.SEA1JT,2016.06
BDCQ.SEA1JT,2016.09
BDCQ.SEA1JT,2016.12
BDCQ.SEA1JT,2017.03
BDCQ.SEA1JT,2017.06
BDCQ.SEA1JT,2017.09
BDCQ.SEA1JT,2017.12
BDCQ.SEA1JT,2018.03
BDCQ.SEA1JT,2018.06
BDCQ.SEA1JT,2018.09
BDCQ.SEA1JT,2018.12
BDCQ.SEA1JT,2019.03
BDCQ.SEA1JT,2019.06
BDCQ.SEA1JT,2019.09
BDCQ.SEA1JT,2019.12
BDCQ.SEA1JT,2020.03
BDCQ.SEA1JT,2020.06
BDCQ.SEA1JT,2020.09
BDCQ.SEA1JT,2020.12
BDCQ.SEA1JT,2021.03
BDCQ.SEA1JT,2021.06
BDCQ.SEA1JT,2021.09
BDCQ.SEA1JT,2021.12
BDCQ.SEA1JT,2022.03
BDCQ.SEA1JT,2022.06
BDCQ.SEA1JT,2022.09
BDCQ.SEA1JT,2022.12
BDCQ.SEA1JT,2023.03
BDCQ.SEA1JT,2023.06
BDCQ.SEA1KA,2011.06
BDCQ.SEA1KA,2011.09
BDCQ.SEA1KA,2011.12
BDCQ.SEA1KA,2012.03
BDCQ.SEA1KA,2012.06
BDCQ.SEA1KA,2012.09
BDCQ.SEA1KA,2012.12
BDCQ.SEA1KA,2013.03
BDCQ.SEA1KA,2013.06
BDCQ.SEA1KA,2013.09
BDCQ.SEA1KA,2013.12
BDCQ.SEA1KA,2014.03
BDCQ.SEA1KA,2014.06
BDCQ.SEA1KA,2014.09
BDCQ.SEA1KA,2014.12
BDCQ.SEA1KA,2015.03
BDCQ.SEA1KA,2015.06
BDCQ.SEA1KA,2015.09
BDCQ.SEA1KA,2015.12
BDCQ.SEA1KA,2016.03
BDCQ.SEA1KA,2016.06
BDCQ.SEA1KA,2016.09
BDCQ.SEA1KA,2016.12
BDCQ.SEA1KA,2017.03
BDCQ.SEA1KA,2017.06
BDCQ.SEA1KA,2017.09
BDCQ.SEA1KA,2017.12
BDCQ.SEA1KA,2018.03
BDCQ.SEA1KA,2018.06
BDCQ.SEA1KA,2018.09
BDCQ.SEA1KA,2018.12
BDCQ.SEA1KA,2019.03
BDCQ.SEA1KA,2019.06
BDCQ.SEA1KA,2019.09
BDCQ.SEA1KA,2019.12
BDCQ.SEA1KA,2020.03
BDCQ.SEA1KA,2020.06
BDCQ.SEA1KA,2020.09
BDCQ.SEA1KA,2020.12
BDCQ.SEA1KA,2021.03
BDCQ.SEA1KA,2021.06
BDCQ.SEA1KA,2021.09
BDCQ.SEA1KA,2021.12
BDCQ.SEA1KA,2022.03
BDCQ.SEA1KA,2022.06
BDCQ.SEA1KA,2022.09
BDCQ.SEA1KA,2022.12
BDCQ.SEA1KA,2023.03
BDCQ.SEA1KA,2023.06
BDCQ.SEA1KS,2011.06
BDCQ.SEA1KS,2011.09
BDCQ.SEA1KS,2011.12
BDCQ.SEA1KS,2012.03
BDCQ.SEA1KS,2012.06
BDCQ.SEA1KS,2012.09
BDCQ.SEA1KS,2012.12
BDCQ.SEA1KS,2013.03
BDCQ.SEA1KS,2013.06
BDCQ.SEA1KS,2013.09
BDCQ.SEA1KS,2013.12
BDCQ.SEA1KS,2014.03
BDCQ.SEA1KS,2014.06
BDCQ.SEA1KS,2014.09
BDCQ.SEA1KS,2014.12
BDCQ.SEA1KS,2015.03
BDCQ.SEA1KS,2015.06
BDCQ.SEA1KS,2015.09
BDCQ.SEA1KS,2015.12
BDCQ.SEA1KS,2016.03
BDCQ.SEA1KS,2016.06
BDCQ.SEA1KS,2016.09
BDCQ.SEA1KS,2016.12
BDCQ.SEA1KS,2017.03
BDCQ.SEA1KS,2017.06
BDCQ.SEA1KS,2017.09
BDCQ.SEA1KS,2017.12
BDCQ.SEA1KS,2018.03
BDCQ.SEA1KS,2018.06
BDCQ.SEA1KS,2018.09
BDCQ.SEA1KS,2018.12
BDCQ.SEA1KS,2019.03
BDCQ.SEA1KS,2019.06
BDCQ.SEA1KS,2019.09
